From,To,Distance
278,194,1477.1376408316264
278,108,543.4130550830226
278,324,1668.7892330718798
278,262,871.4032889084083
278,114,1118.3122295849698
278,211,837.8524286785084
278,238,264.36343162692515
278,12,4696.593697554507
279,229,936.6398567121481
279,325,1537.443080441996
279,180,1005.2610343372882
279,112,1676.081184704027
279,364,1015.6873640572742
279,55,899.6000864433248
279,18,1845.659779719983
279,50,1300.1085625957464
279,207,2887.9569989873735
279,49,593.7799120832572
279,147,735.4480456026488
279,337,2963.5924090065255
279,312,1093.6008347072225
279,67,834.5458908498263
279,85,795.136810725774
279,129,1323.7774889080663
279,57,504.9179735337129
279,199,1185.2220759225572
279,284,2096.1305322895664
279,120,257.85803722471695
279,264,1253.4662072367498
279,16,1044.9230762628422
279,191,1430.7979274156849
279,215,1418.3051343915142
279,324,2345.204120046901
279,213,1203.2469446156676
279,208,1444.4967959885398
279,320,1183.2386125217404
279,262,831.7972819100781
279,355,1009.086933484273
279,158,922.6954338093294
279,274,652.4604808163907
279,9,380.6949213941053
279,126,2740.8910391261265
279,133,652.7738274378409
279,54,805.0422137836894
279,209,1211.480257918637
279,328,993.5741773949339
279,83,876.1073016402206
279,107,1627.5664483183307
279,347,665.0974892835483
279,39,1342.5069050109867
279,114,1332.5466020125189
279,246,1530.2961542063772
279,251,935.1940222827413
279,82,1335.7725754531264
279,278,770.8203272972336
279,204,1715.493678922407
279,255,1736.5183362000419
279,263,1826.878152837213
279,113,940.8003910799733
279,27,730.5897620699094
279,367,1234.091825642594
279,238,529.873556833716
279,197,1147.1244201958386
279,349,1722.5574890750245
284,71,2150.2108322770437
284,325,674.7750985573016
284,253,1811.7773379424268
284,327,2295.2005365462155
284,55,2155.7441598521455
284,50,2239.95136238104
284,239,2123.4869436666177
284,207,817.7975989494773
284,147,2400.0719712190885
284,201,2297.134529533279
284,51,2377.7230569672934
284,44,1600.3419372830247
284,67,2476.5225389899692
284,381,2253.732860411141
284,78,200.04417432337382
284,290,2477.984195604256
284,342,1568.8312635167306
284,34,2184.297461306038
284,16,2522.9649036839037
284,215,2460.0554007183746
284,213,1063.4484362181731
284,35,2371.565478126783
284,320,2351.511756478709
284,262,2092.8105899446336
284,135,2027.5377589895613
284,53,2211.3202225996206
284,210,2325.6194774182345
284,279,2096.1305322895664
284,62,2127.024525456597
284,133,1491.4662141378983
284,209,2336.8555116225543
284,328,2891.380734101667
284,83,2334.35712793647
284,107,2427.9497876174305
284,251,2504.5571442742325
284,82,3117.9536686089523
284,204,803.364020245508
284,232,1754.329487602995
284,27,1403.7627122771487
284,245,1889.9106453862523
284,263,3466.5267339235324
284,113,2461.9116861617126
284,211,1932.504501502781
284,238,2497.110866377881
284,197,2264.514779222922
287,292,2839.932756603445
287,19,404.1785592704676
287,100,2238.6943332059573
287,201,2535.563396417152
287,51,2469.4290002091757
287,312,637.7649240593398
287,67,2312.2754000318982
287,254,1998.2668626461464
287,290,2535.4028104900194
287,143,287.1655946654599
287,172,98.62719183556266
287,34,1846.0769327667358
287,194,2604.1113470508303
287,16,2538.9828347871025
287,191,2994.685683869893
287,108,2361.1920938862963
287,215,3004.4864497048425
287,324,2284.655424282351
287,321,2050.6961609144005
287,208,3037.737250301604
287,320,2779.694524419407
287,355,2135.077488860504
287,53,2092.9593486968815
287,210,2290.971001865872
287,170,1565.0645796631986
287,62,2492.644143878062
287,131,3255.9586615012286
287,328,2109.5580342821363
287,83,2445.90485716489
287,114,2921.9594533786735
287,246,3059.9635471735064
287,255,2616.0331790457294
287,195,2086.66042730003
287,278,1882.2373358933992
287,137,2291.418274522734
287,113,2450.426087553937
287,362,1605.0305624022108
287,238,1877.27556771535
287,125,2176.0996609236845
287,197,2769.8751894550537
287,139,2369.3591564930393
312,71,878.9893577547567
312,287,637.7649240593398
312,292,2260.9927324346904
312,19,299.0092180132086
312,100,1983.6854871348412
312,164,492.63844405964346
312,18,2154.5984586929367
312,181,1410.1598491550383
312,70,563.727038484571
312,147,1609.1794112598345
312,67,1675.904577750988
312,254,1363.604033856427
312,64,279.4082278254329
312,192,1125.9508620254226
312,120,908.3444243632191
312,143,607.1937021553265
312,34,1217.0865485330457
312,48,1754.6043599319726
312,194,2201.1326867175317
312,16,1903.3721022629836
312,29,524.7299434313468
312,108,1725.3351368633917
312,264,517.2262778768512
312,324,2013.3872726814277
312,215,2366.8652368404682
312,321,1412.941539204424
312,320,2141.9428681913164
312,355,1525.742576712731
312,53,1458.0071077407574
312,279,1093.6008347072225
312,62,1858.2839468028435
312,133,1692.3640752571928
312,269,1055.7061840470253
312,54,822.8413416613791
312,328,1500.3661841174799
312,83,1808.1478885265358
312,251,1780.8124323227516
312,82,1839.5269083778337
312,255,2074.098541802097
312,137,1665.7497569066122
312,367,1337.3452054775667
312,362,984.2305817092688
312,238,1240.6042666381488
312,125,1539.445432708812
312,197,2132.6954741481804
312,139,1751.043032965699
317,341,1856.5234710454772
317,366,1019.2521845835496
317,19,894.7617964642194
317,142,1952.5917836042731
317,91,193.34813421327814
317,18,1793.6910764244724
317,132,1593.9992244439386
317,201,1265.501732482064
317,67,1066.283555429602
317,254,772.7297639283661
317,381,744.0128493737142
317,199,1530.1946839741706
317,290,1285.2913492637506
317,120,383.71588085874674
317,105,1098.6871056873674
317,29,349.7659200723911
317,215,1741.199183583053
317,108,1118.4736702695466
317,321,789.6685181155242
317,35,1660.1971158986748
317,135,855.5504539024913
317,355,1026.7077838866314
317,53,816.4810706039282
317,62,1215.8387842607028
317,380,245.55830171024104
317,82,1367.0346773213637
317,278,745.3059252237739
317,137,1105.4704382344698
317,263,1875.9263037199607
317,362,508.36780376933933
317,211,918.7178673962294
317,238,638.2726151911158
317,125,929.7524783785627
317,197,1496.6031362757096
317,139,1212.2402286808872
320,40,1153.789202195411
320,287,2779.694524419407
320,325,1677.344049033674
320,292,1061.0128823212626
320,365,1683.3819574746344
320,327,643.4242580485673
320,4,2572.06050999646
320,214,1370.368423652583
320,337,2994.440343385856
320,67,492.0930101395815
320,254,807.0338461696005
320,57,1559.7045969026804
320,34,976.738063227846
320,16,312.6454641788786
320,53,707.9688137914814
320,9,1393.0885857474439
320,54,1450.177200487021
320,269,3188.506297640838
320,328,906.6481805695404
320,297,2516.534872266907
320,131,537.999246317769
320,82,913.6274262535965
320,232,1009.2819187099509
320,352,1114.4636416077055
320,113,357.38791877547254
320,32,527.520822943284
320,240,1623.4870334505536
320,273,1383.84306855232
320,349,1025.0724791439006
320,341,1740.0498358193781
320,19,2406.1016541765594
320,8,1730.5187112288422
320,49,1730.996737408488
320,70,2621.3009455364363
320,44,787.1932001369807
320,48,592.7269290961773
320,213,1300.8724163585252
320,158,1448.4669888532653
320,107,470.3113608648645
320,39,724.1430207042241
320,251,407.4984802458946
320,261,598.4100619635485
320,204,1626.485787558506
320,27,1184.719821512783
320,167,343.36171500172594
320,211,770.395698014316
320,112,509.4750827657183
320,288,1623.9646025770794
320,364,1378.404362159464
320,207,2961.524994049473
320,3,2793.8945475152022
320,312,2141.9428681913164
320,369,1152.6049989032995
320,99,2798.2225108647435
320,129,1242.735554026699
320,284,2351.511756478709
320,64,2035.1044379812738
320,105,509.42095617480584
320,264,2064.7269819377825
320,316,2010.2334305650934
320,279,1183.2386125217404
320,126,2853.9943389533228
320,133,1125.6008032461375
320,195,827.9417810603793
320,137,646.6520596549641
320,245,1051.1529000067871
320,183,1318.1799598244124
320,367,1388.181842494627
320,350,920.4442380234567
320,315,628.6198647912664
320,229,2106.5251364566366
320,71,1458.1876027704086
320,180,1377.93469932455
320,91,1702.4364769277233
320,36,982.2130877090625
320,119,1773.0085045978808
320,172,2687.709409357482
320,108,455.59523718186114
320,321,729.4053522294811
320,274,1821.4437667852555
320,176,2131.1855337771085
320,255,1297.7086919528726
320,278,999.0061054442605
320,13,1512.6781619593241
320,259,1361.7882334926906
320,238,910.3207007646515
320,147,537.0343188579031
354,40,858.4698626870393
354,229,395.99358370184956
354,110,4441.118873581974
354,360,977.7657516453386
354,253,1501.7766950160824
354,100,2928.9742028010783
354,327,1315.6060886779887
354,164,1668.2808205925753
354,239,983.4666516329235
354,58,2094.5118366450597
354,44,1275.2389518177224
354,51,1626.2425468733002
354,221,3112.672278585571
354,67,1576.3289418792267
354,186,3591.37006203637
354,376,6765.357298643418
354,381,1187.2913387372319
354,340,536.682018382317
354,78,1662.3897817283812
354,199,1829.87980692327
354,120,576.4120039296774
354,29,1223.7197104820377
354,16,1769.8202012111253
354,342,1062.9128794195497
354,108,1627.4105734869734
354,213,1260.6336339404504
354,262,1464.2795545571198
354,97,3678.5169222735785
354,135,1097.3857772271747
354,274,292.1762885867705
354,62,1486.7927569001354
354,96,334.376281441892
354,31,2307.4590330408696
354,204,1709.83158907423
354,232,846.1445062741138
354,14,624.1891030649274
354,103,4107.344986440387
354,15,2424.987765812054
354,166,3251.779500528842
354,27,858.5159529323136
354,245,798.1633589329442
354,362,1353.5213592311402
354,240,569.5726562915773
354,211,1075.002268857524
354,238,1284.3567486925115
354,125,1470.68888959836
360,379,6848.406851092633
360,110,4427.068896696379
360,112,1595.8565811854105
360,19,1274.9954456592727
360,288,1499.9995869951354
360,91,574.5137302232247
360,253,1085.2729202217076
360,363,2067.967150864303
360,164,1402.0696736059529
360,18,1614.7699439332048
360,49,601.7665323731799
360,201,887.5180325954725
360,51,835.1264908880997
360,44,1025.303818418775
360,67,709.3004825041617
360,85,921.146772616938
360,376,6353.294376526226
360,258,560.868096634314
360,36,1234.058299765157
360,381,363.29736230890785
360,199,1150.5650935582266
360,193,1121.83438719595
360,342,893.647297374984
360,120,411.7691331647938
360,16,936.2031462940186
360,194,1981.457134500833
360,168,6663.214753038744
360,191,1365.7911016130604
360,108,762.9233820850518
360,324,2093.1659310047407
360,213,1406.0468211020236
360,215,1365.767445814086
360,343,2447.226659448271
360,321,425.6552845320232
360,35,1282.1440244892829
360,262,833.6847509927283
360,135,489.65378466696615
360,355,786.7626194745391
360,53,435.1629751638166
360,274,816.6509638995276
360,62,834.712552520389
360,354,977.7657516453386
360,209,1168.3125808347554
360,328,768.5898161087723
360,176,1281.9433429539345
360,107,1599.4317284067042
360,246,1449.5563338803079
360,82,1123.8245251737808
360,278,530.0481908416053
360,232,609.9104164190351
360,204,1913.8987705060042
360,137,796.8093091815523
360,245,455.20297919320257
360,252,9576.200965278746
360,270,6813.6237958962465
360,103,4146.536105805106
360,263,1626.2383824474475
360,113,836.1233075089607
360,27,951.0325647398633
360,211,565.4130643208997
360,240,536.7005519054657
360,238,319.39611844293273
360,362,431.93054054402944
360,125,576.7667800873579
360,197,1116.4164265551713
360,139,918.5791467707244
362,235,1024.3847398338764
362,40,567.1812727657463
362,287,1605.0305624022108
362,366,548.5128699127876
362,365,942.4712408330953
362,142,1459.1232339468845
362,4,1384.8442036148363
362,164,1223.3654656384895
362,239,655.8801665555983
362,181,1753.076612689284
362,58,2363.6025474350317
362,123,3262.411123430265
362,337,3610.6565798074366
362,67,745.426646173959
362,136,2769.6245326011544
362,254,430.349629508998
362,258,975.9898329264873
362,16,958.7562866162622
362,168,6799.904907553825
362,355,546.291768539516
362,53,676.1745841094161
362,62,1034.3110564616031
362,54,214.72827813061755
362,297,1286.0462368189956
362,82,875.9801408979536
362,14,1671.5408627119568
362,252,9147.136055299921
362,240,822.6636100877752
362,273,1456.6502774741018
362,197,1249.4424518494206
362,379,6943.040438408042
362,110,4219.713659018232
362,19,1277.9306530883646
362,8,2133.8618943967053
362,18,1285.3715619842508
362,160,3158.739069757344
362,70,1530.2411754305213
362,51,924.1876754343245
362,115,1576.9809751406174
362,85,1188.8814659219724
362,267,7446.324036060032
362,199,1274.0997738980734
362,290,964.0196552511762
362,156,7159.902978236545
362,120,779.1163910868954
362,192,2034.8935653269743
362,29,464.3033740012791
362,48,775.377678133584
362,213,1804.5963245395135
362,170,1066.8551490762375
362,260,7560.752212637933
362,346,8961.286581021772
362,354,1353.5213592311402
362,107,1701.1622216881674
362,204,2303.270917859094
362,15,2446.7073802515783
362,27,1368.6555697405286
362,159,8242.034132680172
362,125,619.8455559436702
362,360,431.93054054402944
362,24,1700.650610879226
362,122,632.1344536168076
362,288,1098.2461366863122
362,364,1663.596229462701
362,207,3541.4193956003533
362,38,8444.669444386294
362,154,2762.031538916119
362,3,3341.236198078367
362,312,984.2305817092688
362,99,1611.1128776913265
362,64,982.3076732007673
362,143,1586.1008410662007
362,264,828.2629214416214
362,343,2359.528874857802
362,215,1442.0869788429504
362,135,816.30382285228
362,316,803.5267538975633
362,126,3398.838197298038
362,203,628.6384278324597
362,195,481.76683951260924
362,103,3965.558067496213
362,137,686.8890244983804
362,245,875.4415388544077
362,263,1380.9093990690387
362,351,3876.9108716301457
362,139,766.8851538227484
362,229,1372.2017014115308
362,180,320.1113612805703
362,100,1666.9001893166492
362,91,630.610172955443
362,363,1636.306545556606
362,317,508.36780376933933
362,381,602.7618021634285
362,116,2372.7958150594222
362,194,1570.8276120262594
362,108,787.2293366377011
362,324,1661.290370183279
362,336,2330.810881377096
362,321,545.633550479871
362,210,775.3481750759852
362,274,1138.946753857767
362,176,935.7878810771223
362,380,265.77434132001986
362,278,277.7149866577561
362,93,5541.827280678698
362,211,910.2733668639825
362,238,355.0217087984689
366,235,508.8716985288022
366,142,938.2981616611233
366,365,396.1950936202403
366,164,1345.7041532103444
366,239,1149.1131993044266
366,67,965.2008429039959
366,16,1100.3399737440297
366,34,1091.6546349265702
366,168,6842.594309914172
366,208,1599.5679195490823
366,355,522.6423293148588
366,62,1341.48118080763
366,54,540.2117886773414
366,131,1697.9431420905146
366,83,1159.8278814502953
366,82,665.0983670323661
366,113,1072.0749752095371
366,362,548.5128699127876
366,349,1026.4561501520502
366,379,6929.4541580084115
366,110,4152.667696076471
366,341,840.3634099569455
366,19,1597.8588521044414
366,8,2629.9726142922686
366,18,852.9620405478086
366,51,1145.3380881147666
366,267,6938.567507466648
366,199,1468.4969348751679
366,120,1326.048788550311
366,192,2167.848914857138
366,29,817.7934879892136
366,213,2269.420635140701
366,170,718.7228551192788
366,260,7513.229897660686
366,107,1824.1176380065003
366,204,2746.888545475045
366,27,1868.2792249769914
366,125,895.5673942357184
366,288,562.8572918028475
366,369,305.18649627210186
366,129,296.63354365588265
366,264,923.9762696463484
366,343,2506.394475129875
366,135,1260.320276239736
366,316,1067.8674258052067
366,203,1133.1034377762787
366,209,1453.9224795228924
366,103,3941.198046310962
366,263,1073.7175549594338
366,245,1389.4334582296929
366,183,229.09161771480086
366,139,752.8304419103374
366,180,246.20774008442257
366,91,1086.099063148905
366,55,1353.4402538327802
366,317,1019.2521845835496
366,381,1030.2165480775345
366,116,2227.1894578243323
366,194,1024.3028974707286
366,108,980.5440858735494
366,324,1149.3163288796106
366,336,2146.5118143771256
366,323,1214.144790463181
366,255,778.564537098501
366,278,520.6194286316024
366,238,776.7453209713253
380,40,397.8683047598061
380,91,394.5554258075825
380,164,1134.4864388338694
380,317,245.55830171024104
380,51,1028.2462206963662
380,67,870.2592824857436
380,381,604.775931740818
380,199,1366.8559325605943
380,16,1098.02140072837
380,324,1866.7912734072331
380,321,611.3881047830046
380,355,783.7675524009924
380,62,1078.299517701274
380,54,307.45244683760484
380,82,1122.8697524028632
380,27,1228.515161870925
380,362,265.77434132001986
380,238,434.9500546144013
380,125,733.7986794532288
380,197,1336.4902824674434
105,180,868.6446863763565
105,365,1225.7077400265032
105,4,2114.7021641419883
105,8,1905.8814219360124
105,317,1098.6871056873674
105,129,792.0084367270807
105,119,2024.1350587400566
105,29,1196.9427035508081
105,264,1568.0948798349723
105,320,509.42095617480584
105,316,1539.7514673759454
105,9,1210.6935374282994
105,133,1130.0735575745464
105,54,954.3457828008849
105,297,2030.8330781540503
105,209,550.7659223094327
105,27,1211.3634303810886
105,183,809.4251488573678
105,259,1684.7407548580481
105,273,1381.8690261166903
105,238,461.0734908521962
183,71,1084.5297222278202
183,366,229.09161771480086
183,33,1392.7114731217748
183,55,1215.3169783882356
183,70,1709.5977986125638
183,67,840.8346278755334
183,105,809.4251488573678
183,34,875.8252121061513
183,343,2428.441031990291
183,108,866.8887287571367
183,35,1453.2277570527142
183,320,1318.1799598244124
183,323,1267.2064731609323
183,209,1359.5752116218034
183,107,1756.9599767663112
183,255,934.1447744889739
183,13,2054.288881275441
183,27,1657.3531966496766
183,113,963.7997982919849
183,240,1127.7617152505204
183,125,747.6013376297686
183,147,841.3314973052063
183,349,1118.523797693102
213,40,1295.3215579286675
213,325,394.54971109972814
213,292,2326.579321980376
213,366,2269.420635140701
213,142,2945.209736867511
213,327,1258.3334131575314
213,164,2700.7185946778104
213,214,663.9272124078661
213,239,1148.995898422198
213,117,5785.313547528502
213,58,3347.1208428569335
213,337,1821.73927913862
213,57,1083.633690448144
213,340,1721.8270468309636
213,34,1219.9484260822455
213,16,1459.5529072582904
213,168,5757.836863082592
213,2,3888.8610954582464
213,320,1300.8724163585252
213,208,1430.0801523490609
213,355,1852.24356912017
213,53,1185.5820909761785
213,224,9060.054022803053
213,9,1000.1137165409825
213,62,1063.7104913737287
213,54,1973.3504993520623
213,297,2753.6067125028835
213,190,9379.904546577352
213,328,1851.902140137716
213,83,1271.7268978509614
213,280,8151.171606493774
213,82,2058.697808135947
213,14,722.8856426016919
213,232,796.6529574109176
213,113,1399.2011115549203
213,362,1804.5963245395135
213,273,545.7948357523691
213,197,1214.311110648003
213,299,6684.873414533946
213,110,5644.572468347763
213,19,2375.340970602865
213,8,429.65478757421556
213,18,2599.3876697353753
213,50,1214.037862197049
213,95,7967.885884652205
213,51,1314.6208932776547
213,44,536.9680690761148
213,85,1640.2823002838788
213,267,9198.402108015965
213,20,6956.371537890941
213,199,1245.0111108479534
213,290,1414.5748298274764
213,120,1328.628162606203
213,294,8659.499295339167
213,97,3161.497180687341
213,158,457.8999215364945
213,170,2871.123671171337
213,260,6740.745529904834
213,354,1260.6336339404504
213,107,1453.1252537469156
213,204,512.4973432225528
213,27,482.56619691920054
213,15,3648.9152153997998
213,141,7456.635141135719
213,270,5906.250821669164
213,159,9957.685838670908
213,125,1420.978711515223
213,45,8025.323837288804
213,211,911.5088629615818
213,360,1406.0468211020236
213,112,1719.842034226532
213,122,1269.9436449720681
213,298,10710.331996873138
213,364,284.1112463724229
213,207,1763.3540427251603
213,60,7000.751920653714
213,38,10185.72606871058
213,3,1572.8953852833554
213,284,1063.4484362181731
213,78,866.398672028031
213,47,5470.256685221353
213,264,2456.12190196144
213,215,1434.5787991507652
213,343,3541.1671629177613
213,135,1009.178927791231
213,316,2245.7333070649624
213,279,1203.2469446156676
213,126,1632.597485429079
213,227,7101.894866443275
213,118,10077.699394451933
213,203,1179.3198986835662
213,209,1290.2605371576408
213,188,5745.572344677838
213,88,7955.5168992209365
213,103,5325.88158532184
213,245,956.0754044804295
213,166,4512.39806312403
213,350,1052.482791527771
213,134,8371.270687211498
213,139,1779.5146823524442
213,229,1653.7497050861402
213,71,1358.110863906589
213,318,6927.008602613868
213,180,2101.5738267646666
213,253,758.6111202000216
213,100,3434.814187829154
213,363,3399.2382339486308
213,55,1092.466217884055
213,36,318.9430685836759
213,381,1239.241334058947
213,193,1256.934329611843
213,342,536.73195852221
213,108,1440.2132737910422
213,324,3417.7449791657464
213,206,3827.8074909493153
213,262,1029.5545880294521
213,281,6565.404622889061
213,357,8730.74608115348
213,210,1271.2518228409103
213,274,1451.695142069044
213,96,1463.1351567148288
213,130,8140.25467618071
213,309,8493.70028539695
213,278,1749.0896160661407
213,13,354.6184815203934
213,259,438.6410717221602
213,238,1495.8417807798453
213,202,9519.00688269536
254,287,1998.2668626461464
254,24,2112.4646243490997
254,164,1648.0324368193196
254,8,1897.1494553674895
254,207,3284.177859557947
254,317,772.7297639283661
254,154,3147.6667897527195
254,337,3343.2330685084294
254,312,1363.604033856427
254,258,963.2747642574518
254,381,292.82451481805765
254,143,1945.77689017584
254,172,1909.952486630752
254,16,541.1879019137122
254,108,364.3959883584021
254,320,807.0338461696005
254,243,1492.3258101171757
254,355,373.4768123282779
254,158,1408.7431681474418
254,126,3150.349775760364
254,62,620.4741908655833
254,297,1710.6786092015816
254,96,1736.1442586304267
254,13,1552.241033906665
254,27,1148.6957235679029
254,362,430.349629508998
254,273,1285.785394061009
254,238,137.30962783962391
254,125,189.4977893969457
254,139,465.1931611477461
350,229,1186.476926458807
350,164,1757.352879191185
350,49,864.5465643920134
350,51,675.4560397102334
350,85,1057.914208955311
350,258,501.45740482556454
350,57,671.0292206654267
350,381,260.8339153763129
350,78,1850.4041575847777
350,120,528.5701105569714
350,16,817.3820566340025
350,108,679.6546103263145
350,213,1052.482791527771
350,320,920.4442380234567
350,274,901.1937505348652
350,9,510.30239509654905
350,62,572.57118924476
350,83,630.8726477443852
350,347,903.9089028589859
350,27,625.3537828701016
350,240,721.1314460575321
350,238,470.8204710725269
350,125,541.3479656737911
350,197,878.8586787121337
369,40,840.1653911598356
369,71,1084.1504216750293
369,229,1704.7600531958883
369,292,996.479133868313
369,366,305.18649627210186
369,55,1062.9562167898227
369,8,2329.6241328260207
369,50,1359.966609661149
369,70,1824.848747185496
369,51,866.3827924841929
369,129,379.06508300079156
369,381,726.2947093602232
369,34,802.1453619773993
369,108,704.3200309946225
369,208,1361.5375363937783
369,320,1152.6049989032995
369,62,1046.8530032977887
369,133,1482.7051643427494
369,209,1193.9985439898417
369,107,1588.3827489740895
369,114,1258.0713939267844
369,261,1749.3724168594717
369,82,574.5196740841452
369,13,1972.0980901852406
369,367,299.07200867288236
369,315,1768.759850500688
369,238,476.72332522194597
369,125,598.3973152066009
369,349,990.7856043477622
125,235,1394.2101480933438
125,40,644.2051456606426
125,287,2176.0996609236845
125,366,895.5673942357184
125,111,4819.903047257314
125,365,1240.727067303332
125,142,1536.7786075919394
125,4,1964.1143774699415
125,164,1835.977945197658
125,117,6206.349915676298
125,239,489.3333699958197
125,102,4364.2012199229
125,214,1180.2318785699147
125,184,9989.979505213949
125,76,8060.349832964398
125,58,2919.503076137755
125,123,2833.903985030006
125,337,3236.3578810075996
125,136,3364.71094386181
125,186,4017.5260929433134
125,177,9254.353286723182
125,254,189.4977893969457
125,258,1017.6154591188476
125,16,366.29693603142425
125,168,6184.772278090432
125,230,7878.024122270072
125,249,8628.533166001956
125,2,5003.569030062345
125,243,1558.0989819194283
125,355,431.35708078065454
125,53,281.9646628267302
125,169,8683.455634924774
125,233,9192.648946365198
125,224,9544.771690809794
125,62,448.66440162955143
125,54,834.2712251536137
125,297,1898.586923149531
125,190,9314.958693800058
125,82,678.1396013487058
125,14,1543.2771197280292
125,232,775.5838135571493
125,252,9359.562992536286
125,362,619.8455559436702
125,240,1109.023703981763
125,300,8191.242913102535
125,1,1064.3658300604527
125,273,1251.1508101369202
125,378,7522.776965383243
125,299,7611.0871611540015
125,216,8189.383899958331
125,379,6339.188529560832
125,106,6674.241721376069
125,302,9141.811899524204
125,110,4839.555911248645
125,341,1467.4181583574114
125,305,8013.281350111237
125,19,1814.2694794490103
125,50,807.5490971434707
125,5,5344.720142367493
125,18,1222.0634819792406
125,95,8251.951348340252
125,132,881.5597166133582
125,160,3771.400683008952
125,8,1815.7984158714817
125,219,5175.2511555547235
125,70,2043.2450879984883
125,0,4560.106288815479
125,51,304.60944259123664
125,46,6563.939593195429
125,115,2195.1223933815813
125,85,1489.0245501491092
125,267,7781.507614801236
125,199,654.2660577440877
125,20,7404.064627384512
125,156,6545.692473446499
125,192,2633.972761803826
125,120,957.4141010432636
125,29,1053.7822997006442
125,374,5232.112872040321
125,48,335.2399117926596
125,213,1420.978711515223
125,171,2399.3998774494016
125,158,1363.5873523889675
125,310,7348.752812867737
125,170,1582.537577960735
125,346,9357.967811274879
125,260,6965.809750038765
125,354,1470.68888959836
125,218,7614.126816768348
125,107,1086.0683690483977
125,39,635.2973672022873
125,31,2835.8337648289844
125,204,1872.4353174187138
125,15,3042.2772767978286
125,27,1092.7901092706475
125,141,8132.07956352879
125,270,6334.596688401598
125,291,4289.193260932844
125,148,9146.426171082574
125,167,779.6883921957044
125,159,8536.711877903683
125,45,9080.254774720472
125,360,576.7667800873579
125,24,2296.1339521468135
125,112,1032.0751648750586
125,288,1269.2769062344971
125,122,719.681300790154
125,364,1369.8012704505388
125,207,3182.4997488678105
125,60,8070.776953323518
125,375,5980.104494182788
125,154,3321.1052402820105
125,38,8992.684316129578
125,3,2993.7531861144635
125,312,1539.445432708812
125,99,2191.015498852171
125,369,598.3973152066009
125,129,827.6591853362872
125,75,7054.146699407568
125,157,8396.25516764221
125,87,7804.4896305018765
125,78,2275.527857998347
125,64,1460.2564493838868
125,47,5884.872912812309
125,143,2112.7983953156677
125,264,1447.958475143026
125,215,831.9547143755094
125,343,2950.7853614952733
125,35,765.6283110527822
125,135,459.4372361322149
125,303,9648.638558927472
125,316,1395.684026176986
125,126,3053.51479980501
125,118,11493.887011030645
125,227,7757.70100204132
125,203,512.5206818593482
125,248,9286.485391385324
125,188,6559.115220851769
125,88,8599.641143100247
125,22,4858.300599369113
125,265,4800.3019503372225
125,103,4584.074327364933
125,195,300.52609742057365
125,137,280.6595501662814
125,166,4128.559580739635
125,263,1131.6902741247502
125,245,715.7343129088313
125,351,4305.505100324571
125,183,747.6013376297686
125,134,9790.80720361606
125,350,541.3479656737911
125,283,8851.050115120424
125,139,411.33508513110456
125,229,1645.4131943448226
125,318,8347.667047088957
125,180,799.26908180596
125,100,2045.2017140219787
125,91,1113.2993907350642
125,33,1159.315169100324
125,363,2006.66712636477
125,317,929.7524783785627
125,335,4680.8824484305605
125,307,10271.507480464385
125,376,5850.345660109795
125,36,1149.2118266377724
125,381,285.40807480388287
125,119,1957.8523519858793
125,193,619.924475935656
125,342,897.1502280813224
125,172,2086.3610524508217
125,194,1746.0179090855959
125,41,7396.060392712513
125,108,188.72572835036382
125,324,2020.8845335039168
125,321,156.53490595892265
125,244,6311.837096616883
125,26,4436.444865087338
125,212,7588.144911708458
125,281,7506.767389089474
125,206,4853.161532118864
125,323,1000.4433103639616
125,210,175.5956748388507
125,274,1365.2938570914032
125,189,8956.720624349924
125,140,8705.153034267121
125,96,1804.3811338190314
125,176,1533.5970343820059
125,377,8056.403778957857
125,380,733.7986794532288
125,130,9561.208591123313
125,259,1651.4997677801268
125,278,405.7488519249271
125,13,1492.1995151912604
125,93,6116.007249004499
125,94,8082.643408507317
125,211,544.5711553734252
125,238,298.8527957951062
125,150,9353.772442206491
125,12,5085.529004398275
142,235,738.3420423185686
142,366,938.2981616611233
142,365,631.7471227941496
142,4,2452.0308329233376
142,164,2131.5825364971547
142,239,1948.6506958818827
142,73,6718.459335048688
142,177,7726.397714397697
142,16,1520.1570873929645
142,168,6602.335073577424
142,355,1117.9996747881046
142,62,1894.1296033466308
142,54,1478.5086905374624
142,82,891.4610705695192
142,252,7823.456769810589
142,362,1459.1232339468845
142,273,2772.265777912856
142,197,1856.8360365622573
142,341,100.69676640634215
142,19,2487.787470834504
142,8,3350.1110304415342
142,18,398.26850278963565
142,132,782.0911206881804
142,70,2754.561309195024
142,51,1645.2725808349728
142,267,6302.853488216636
142,199,1846.5627067300416
142,120,2232.0463687599176
142,213,2945.209736867511
142,171,2442.5000631557136
142,170,1168.5816138923028
142,107,2021.761906939236
142,204,3361.3423543679132
142,27,2626.0739372400953
142,148,7803.838687949016
142,159,7026.815979569619
142,125,1536.7786075919394
142,24,2634.751949303856
142,288,381.3998486931936
142,371,6401.67630763318
142,38,7901.842213221746
142,129,765.5095204418177
142,215,1810.1404301190364
142,343,3228.4208586299615
142,135,1989.1294356358699
142,248,7755.039506212266
142,326,2089.120263599102
142,245,2198.151203912659
142,263,766.7086551772885
142,283,7388.34004785192
142,139,1167.720566841831
142,180,1183.273744119839
142,100,936.9086749315062
142,91,2024.1455617979611
