ID_REGLEMENT;TOTAL;TVA;RESERVATION
6429;130;0.1;10769
6430;90;0.1;10771
6431;250;0.1;10773
6432;75;0.1;10774
6433;75;0.1;10776
6434;90;0.1;10778
6435;90;0.1;10779
6436;65;0.1;10781
6437;150;0.1;10782
6438;90;0.1;10791
6439;130;0.1;10794
6440;220;0.1;10796
6441;110;0.1;10797
6442;150;0.1;10798
6443;500;0.1;10799
6444;150;0.1;10801
6445;250;0.1;10802
6446;90;0.1;10804
6447;110;0.1;10805
6448;150;0.1;10806
6449;75;0.1;10807
6450;65;0.1;10810
6451;150;0.1;10811
6452;75;0.1;10812
6453;270;0.1;10814
6454;110;0.1;10815
6455;75;0.1;10817
6456;220;0.1;10818
6457;150;0.1;10819
6458;180;0.1;10821
6459;270;0.1;10825
6460;250;0.1;10826
6461;110;0.1;10828
6462;195;0.1;10829
6463;75;0.1;10830
6464;75;0.1;10832
6465;270;0.1;10837
6466;90;0.1;10838
6467;180;0.1;10839
6468;150;0.1;10844
6469;180;0.1;10845
6470;75;0.1;10847
6471;225;0.1;10848
6472;75;0.1;10850
6473;75;0.1;10852
6474;75;0.1;10853
6475;75;0.1;10855
6476;195;0.1;10857
6477;90;0.1;10859
6478;90;0.1;10861
6479;540;0.1;10863
6480;225;0.1;10866
6481;250;0.1;10867
6482;220;0.1;10868
6483;130;0.1;10870
6484;150;0.1;10873
6485;220;0.1;10874
6486;75;0.1;10876
6487;270;0.1;10877
6488;110;0.1;10880
6489;500;0.1;10881
6490;75;0.1;10882
6491;195;0.1;10884
6492;195;0.1;10885
6493;270;0.1;10886
6494;180;0.1;10887
6495;540;0.1;10891
6496;75;0.1;10892
6497;330;0.1;10894
6498;110;0.1;10895
6499;75;0.1;10897
6500;180;0.1;10899
6501;75;0.1;10901
6502;180;0.1;10902
6503;150;0.1;10903
6504;75;0.1;10904
6505;75;0.1;10905
6506;150;0.1;10906
6507;195;0.1;10909
6508;270;0.1;10911
6509;110;0.1;10912
6510;150;0.1;10914
6511;75;0.1;10915
6512;250;0.1;10916
6513;130;0.1;10917
6514;250;0.1;10923
6515;250;0.1;10925
6516;90;0.1;10926
6517;90;0.1;10927
6518;500;0.1;10929
6519;225;0.1;10933
6520;150;0.1;10935
6521;150;0.1;10936
6522;75;0.1;10937
6523;150;0.1;10940
6524;110;0.1;10942
6525;75;0.1;10944
6526;150;0.1;10947
6527;270;0.1;10950
6528;225;0.1;10951
6529;130;0.1;10952
6530;90;0.1;10954
6531;75;0.1;10955
6532;180;0.1;10957
6533;540;0.1;10958
6534;360;0.1;10960
6535;75;0.1;10961
6536;75;0.1;10962
6537;250;0.1;10967
6538;540;0.1;10968
6539;195;0.1;10969
6540;195;0.1;10971
6541;225;0.1;10974
6542;65;0.1;10975
6543;130;0.1;10976
6544;180;0.1;10977
6545;110;0.1;10980
6546;150;0.1;10984
6547;75;0.1;10985
6548;65;0.1;10986
6549;150;0.1;10988
6550;220;0.1;10990
6551;180;0.1;10991
6552;180;0.1;10992
6553;225;0.1;10993
6554;270;0.1;10994
6555;180;0.1;10995
6556;150;0.1;10997
6557;150;0.1;10998
6558;110;0.1;11002
6559;225;0.1;11004
6560;150;0.1;11005
6561;65;0.1;11006
6562;130;0.1;11011
6563;110;0.1;11012
6564;75;0.1;11013
6565;90;0.1;11016
6566;110;0.1;11018
6567;90;0.1;11019
6568;220;0.1;11020
6569;500;0.1;11021
6570;90;0.1;11022
6571;65;0.1;11023
6572;270;0.1;11025
6573;750;0.1;11026
6574;110;0.1;11031
6575;65;0.1;11033
6576;150;0.1;11035
6577;90;0.1;11036
6578;150;0.1;11039
6579;250;0.1;11042
6580;220;0.1;11043
6581;90;0.1;11044
6582;180;0.1;11048
6583;130;0.1;11049
6584;180;0.1;11051
6585;75;0.1;11052
6586;110;0.1;11053
6587;65;0.1;11054
6588;180;0.1;11055
6589;75;0.1;11056
6590;75;0.1;11057
6591;150;0.1;11060
6592;150;0.1;11062
6593;500;0.1;11063
6594;195;0.1;11064
6595;110;0.1;11065
6596;180;0.1;11069
6597;225;0.1;11070
6598;195;0.1;11071
6599;250;0.1;11073
6600;75;0.1;11074
6601;225;0.1;11075
6602;270;0.1;11076
6603;150;0.1;11080
6604;75;0.1;11082
6605;130;0.1;11083
6606;220;0.1;11084
6607;110;0.1;11085
6608;180;0.1;11086
6609;65;0.1;11091
6610;225;0.1;11092
6611;90;0.1;11093
6612;180;0.1;11095
6613;360;0.1;11097
6614;225;0.1;11098
6615;150;0.1;11099
6616;270;0.1;11100
6617;130;0.1;11101
6618;270;0.1;11106
6619;750;0.1;11109
6620;75;0.1;11110
6621;500;0.1;11111
6622;130;0.1;11112
6623;225;0.1;11114
6624;360;0.1;11116
6625;75;0.1;11117
6626;330;0.1;11118
6627;130;0.1;11119
6628;150;0.1;11123
6629;250;0.1;11126
6630;130;0.1;11127
6631;75;0.1;11128
6632;250;0.1;11132
6633;500;0.1;11133
6634;75;0.1;11134
6635;195;0.1;11137
6636;150;0.1;11141
6637;330;0.1;11142
6638;75;0.1;11143
6639;220;0.1;11146
6640;150;0.1;11149
6641;225;0.1;11150
6642;500;0.1;11153
6643;360;0.1;11154
6644;75;0.1;11156
6645;75;0.1;11157
6646;90;0.1;11158
6647;75;0.1;11159
6648;330;0.1;11160
6649;130;0.1;11162
6650;75;0.1;11163
6651;75;0.1;11165
6652;150;0.1;11166
6653;250;0.1;11171
6654;180;0.1;11172
6655;65;0.1;11173
6656;90;0.1;11174
6657;150;0.1;11175
6658;150;0.1;11177
6659;500;0.1;11178
6660;540;0.1;11179
6661;180;0.1;11181
6662;150;0.1;11183
6663;150;0.1;11184
6664;90;0.1;11186
6665;130;0.1;11187
6666;220;0.1;11188
6667;180;0.1;11190
6668;225;0.1;11192
6669;330;0.1;11193
6670;180;0.1;11197
6671;150;0.1;11205
6672;90;0.1;11206
6673;180;0.1;11210
6674;500;0.1;11213
6675;110;0.1;11215
6676;270;0.1;11216
6677;250;0.1;11217
6678;220;0.1;11218
6679;110;0.1;11221
6680;110;0.1;11222
6681;220;0.1;11223
6682;180;0.1;11224
6683;540;0.1;11229
6684;330;0.1;11231
6685;220;0.1;11232
6686;195;0.1;11233
6687;225;0.1;11234
6688;65;0.1;11236
6689;250;0.1;11237
6690;90;0.1;11240
6691;330;0.1;11241
6692;110;0.1;11243
6693;130;0.1;11245
6694;180;0.1;11246
6695;150;0.1;11247
6696;150;0.1;11248
6697;110;0.1;11249
6698;225;0.1;11251
6699;65;0.1;11253
6700;110;0.1;11255
6701;75;0.1;11256
6702;130;0.1;11257
6703;500;0.1;11259
6704;65;0.1;11263
6705;90;0.1;11267
6706;65;0.1;11268
6707;90;0.1;11269
6708;220;0.1;11278
6709;330;0.1;11279
6710;250;0.1;11280
6711;750;0.1;11282
6712;500;0.1;11284
6713;75;0.1;11285
6714;110;0.1;11286
6715;195;0.1;11287
6716;150;0.1;11288
6717;220;0.1;11290
6718;90;0.1;11291
6719;750;0.1;11292
6720;150;0.1;11293
6721;75;0.1;11295
6722;220;0.1;11296
6723;195;0.1;11297
6724;270;0.1;11298
6725;220;0.1;11299
6726;90;0.1;11300
6727;75;0.1;11303
6728;75;0.1;11304
6729;250;0.1;11305
6730;75;0.1;11306
6731;225;0.1;11309
6732;225;0.1;11310
6733;75;0.1;11312
6734;180;0.1;11313
6735;180;0.1;11314
6736;360;0.1;11315
6737;225;0.1;11316
6738;90;0.1;11317
6739;75;0.1;11322
6740;180;0.1;11323
6741;110;0.1;11325
6742;360;0.1;11326
6743;750;0.1;11328
6744;150;0.1;11331
6745;180;0.1;11332
6746;220;0.1;11333
6747;150;0.1;11335
6748;90;0.1;11336
6749;225;0.1;11339
6750;150;0.1;11341
6751;90;0.1;11343
6752;130;0.1;11349
6753;130;0.1;11350
6754;90;0.1;11352
6755;500;0.1;11353
6756;180;0.1;11354
6757;750;0.1;11355
6758;360;0.1;11356
6759;270;0.1;11357
6760;150;0.1;11358
6761;270;0.1;11359
6762;195;0.1;11362
6763;110;0.1;11363
6764;180;0.1;11364
6765;150;0.1;11366
6766;65;0.1;11367
6767;220;0.1;11369
6768;330;0.1;11372
6769;65;0.1;11373
6770;500;0.1;11374
6771;130;0.1;11375
6772;225;0.1;11376
6773;195;0.1;11378
6774;270;0.1;11379
6775;540;0.1;11381
6776;180;0.1;11383
6777;250;0.1;11384
6778;225;0.1;11385
6779;150;0.1;11388
6780;130;0.1;11390
6781;180;0.1;11393
6782;225;0.1;11394
6783;180;0.1;11396
6784;150;0.1;11397
6785;90;0.1;11398
6786;90;0.1;11399
6787;90;0.1;11400
6788;360;0.1;11401
6789;225;0.1;11403
6790;180;0.1;11405
6791;225;0.1;11406
6792;90;0.1;11408
6793;90;0.1;11409
6794;250;0.1;11411
6795;250;0.1;11412
6796;150;0.1;11414
6797;150;0.1;11415
6798;90;0.1;11417
6799;225;0.1;11419
6800;150;0.1;11420
6801;65;0.1;11421
6802;110;0.1;11422
6803;180;0.1;11425
6804;90;0.1;11426
6805;75;0.1;11427
6806;225;0.1;11429
6807;75;0.1;11430
6808;65;0.1;11432
6809;270;0.1;11433
6810;75;0.1;11435
6811;220;0.1;11436
6812;75;0.1;11437
6813;220;0.1;11439
6814;225;0.1;11440
6815;90;0.1;11441
6816;90;0.1;11443
6817;90;0.1;11445
6818;75;0.1;11450
6819;75;0.1;11452
6820;65;0.1;11453
6821;150;0.1;11454
6822;90;0.1;11456
6823;270;0.1;11457
6824;180;0.1;11459
6825;75;0.1;11460
6826;90;0.1;11461
6827;150;0.1;11462
6828;540;0.1;11463
6829;330;0.1;11465
6830;75;0.1;11466
6831;75;0.1;11467
6832;150;0.1;11468
6833;330;0.1;11469
6834;150;0.1;11471
6835;270;0.1;11473
6836;75;0.1;11474
6837;65;0.1;11475
6838;180;0.1;11477
6839;90;0.1;11478
6840;540;0.1;11479
6841;225;0.1;11480
6842;250;0.1;11481
6843;130;0.1;11482
6844;225;0.1;11483
6845;150;0.1;11484
6846;75;0.1;11485
6847;130;0.1;11490
6848;75;0.1;11491
6849;110;0.1;11492
6850;110;0.1;11496
6851;250;0.1;11500
6852;65;0.1;11501
6853;225;0.1;11503
6854;150;0.1;11506
6855;270;0.1;11508
6856;130;0.1;11509
6857;180;0.1;11510
6858;75;0.1;11511
6859;750;0.1;11514
6860;270;0.1;11516
6861;225;0.1;11520
6862;90;0.1;11524
6863;225;0.1;11525
6864;180;0.1;11527
6865;220;0.1;11530
6866;270;0.1;11535
6867;180;0.1;11539
6868;75;0.1;11544
6869;90;0.1;11547
6870;750;0.1;11550
6871;250;0.1;11552
6872;110;0.1;11553
6873;225;0.1;11554
6874;330;0.1;11557
6875;90;0.1;11558
6876;90;0.1;11562
6877;65;0.1;11563
6878;180;0.1;11568
6879;150;0.1;11569
6880;75;0.1;11570
6881;270;0.1;11571
6882;65;0.1;11572
6883;270;0.1;11573
6884;65;0.1;11574
6885;540;0.1;11577
6886;130;0.1;11578
6887;195;0.1;11582
6888;225;0.1;11583
6889;90;0.1;11585
6890;65;0.1;11586
6891;90;0.1;11587
6892;75;0.1;11588
6893;110;0.1;11589
6894;75;0.1;11590
6895;220;0.1;11592
6896;360;0.1;11594
6897;330;0.1;11595
6898;500;0.1;11596
6899;540;0.1;11597
6900;150;0.1;11598
6901;250;0.1;11599
6902;75;0.1;11601
6903;75;0.1;11602
6904;110;0.1;11603
6905;750;0.1;11605
6906;150;0.1;11609
6907;75;0.1;11610
6908;180;0.1;11611
6909;195;0.1;11612
6910;360;0.1;11615
6911;65;0.1;11616
6912;110;0.1;11617
6913;75;0.1;11618
6914;90;0.1;11619
6915;180;0.1;11621
6916;180;0.1;11622
6917;270;0.1;11623
6918;180;0.1;11624
6919;180;0.1;11626
6920;65;0.1;11627
6921;65;0.1;11629
6922;75;0.1;11630
6923;220;0.1;11631
6924;130;0.1;11633
6925;195;0.1;11634
6926;220;0.1;11635
6927;500;0.1;11636
6928;75;0.1;11637
6929;110;0.1;11638
6930;90;0.1;11639
6931;75;0.1;11640
6932;360;0.1;11641
6933;225;0.1;11642
6934;330;0.1;11643
6935;75;0.1;11644
6936;75;0.1;11645
6937;225;0.1;11646
6938;75;0.1;11647
6939;90;0.1;11649
6940;75;0.1;11651
6941;270;0.1;11652
6942;270;0.1;11655
6943;65;0.1;11656
6944;360;0.1;11658
6945;65;0.1;11659
6946;150;0.1;11661
6947;180;0.1;11662
6948;270;0.1;11664
6949;150;0.1;11665
6950;65;0.1;11666
6951;75;0.1;11670
6952;250;0.1;11671
6953;180;0.1;11673
6954;150;0.1;11675
6955;150;0.1;11677
6956;180;0.1;11679
6957;90;0.1;11681
6958;150;0.1;11683
6959;195;0.1;11684
6960;75;0.1;11685
6961;90;0.1;11687
6962;750;0.1;11689
6963;250;0.1;11690
6964;180;0.1;11691
6965;75;0.1;11692
6966;195;0.1;11694
6967;90;0.1;11695
6968;75;0.1;11696
6969;180;0.1;11698
6970;270;0.1;11699
6971;75;0.1;11703
6972;150;0.1;11704
6973;180;0.1;11705
6974;220;0.1;11706
6975;110;0.1;11709
6976;65;0.1;11711
6977;90;0.1;11713
6978;180;0.1;11714
6979;65;0.1;11716
6980;195;0.1;11717
6981;150;0.1;11724
6982;90;0.1;11725
6983;90;0.1;11726
6984;150;0.1;11728
6985;540;0.1;11729
6986;180;0.1;11730
6987;220;0.1;11731
6988;225;0.1;11732
6989;150;0.1;11733
6990;540;0.1;11738
6991;180;0.1;11739
6992;110;0.1;11740
6993;250;0.1;11741
6994;75;0.1;11743
6995;150;0.1;11745
6996;75;0.1;11746
6997;75;0.1;11748
6998;250;0.1;11749
6999;150;0.1;11750
7000;180;0.1;11751
7001;130;0.1;11752
7002;220;0.1;11753
7003;220;0.1;11758
7004;150;0.1;11759
7005;225;0.1;11760
7006;270;0.1;11762
7007;90;0.1;11763
7008;225;0.1;11764
7009;180;0.1;11765
7010;130;0.1;11766
7011;195;0.1;11767
7012;75;0.1;11768
7013;250;0.1;11769
7014;330;0.1;11771
7015;90;0.1;11772
7016;180;0.1;11774
7017;110;0.1;11776
7018;90;0.1;11777
7019;75;0.1;11778
7020;220;0.1;11779
7021;75;0.1;11780
7022;110;0.1;11788
7023;75;0.1;11791
7024;360;0.1;11792
7025;75;0.1;11793
7026;110;0.1;11794
7027;330;0.1;11795
7028;65;0.1;11796
7029;150;0.1;11797
7030;220;0.1;11798
7031;540;0.1;11800
7032;500;0.1;11801
7033;150;0.1;11802
7034;150;0.1;11803
7035;150;0.1;11805
7036;330;0.1;11806
7037;130;0.1;11807
7038;270;0.1;11808
7039;180;0.1;11809
7040;180;0.1;11811
7041;270;0.1;11812
7042;360;0.1;11814
7043;110;0.1;11815
7044;150;0.1;11816
7045;75;0.1;11817
7046;250;0.1;11818
7047;65;0.1;11822
7048;180;0.1;11824
7049;150;0.1;11826
7050;90;0.1;11829
7051;75;0.1;11830
7052;225;0.1;11831
7053;220;0.1;11833
7054;90;0.1;11835
7055;180;0.1;11838
7056;110;0.1;11841
7057;150;0.1;11843
7058;360;0.1;11846
7059;500;0.1;11848
7060;75;0.1;11849
7061;180;0.1;11850
7062;130;0.1;11851
7063;180;0.1;11853
7064;90;0.1;11854
7065;75;0.1;11855
7066;250;0.1;11856
7067;75;0.1;11857
7068;150;0.1;11858
7069;150;0.1;11859
7070;75;0.1;11862
7071;250;0.1;11863
7072;195;0.1;11864
7073;90;0.1;11865
7074;65;0.1;11867
7075;90;0.1;11868
7076;110;0.1;11869
7077;65;0.1;11871
7078;360;0.1;11872
7079;225;0.1;11873
7080;110;0.1;11874
7081;330;0.1;11875
7082;110;0.1;11876
7083;270;0.1;11877
7084;330;0.1;11878
7085;110;0.1;11880
7086;180;0.1;11881
7087;360;0.1;11882
7088;250;0.1;11883
7089;110;0.1;11885
7090;110;0.1;11886
7091;270;0.1;11887
7092;75;0.1;11889
7093;150;0.1;11890
7094;90;0.1;11891
7095;130;0.1;11892
7096;75;0.1;11893
7097;180;0.1;11894
7098;110;0.1;11895
7099;150;0.1;11897
7100;150;0.1;11898
7101;65;0.1;11900
7102;65;0.1;11901
7103;225;0.1;11903
7104;220;0.1;11905
7105;130;0.1;11907
7106;180;0.1;11908
7107;75;0.1;11911
7108;220;0.1;11913
7109;90;0.1;11915
7110;150;0.1;11916
7111;75;0.1;11917
7112;65;0.1;11921
7113;130;0.1;11922
7114;330;0.1;11923
7115;180;0.1;11926
7116;500;0.1;11927
7117;75;0.1;11928
7118;500;0.1;11929
7119;150;0.1;11931
7120;65;0.1;11934
7121;180;0.1;11937
7122;90;0.1;11938
7123;220;0.1;11940
7124;225;0.1;11942
7125;180;0.1;11943
7126;75;0.1;11944
7127;150;0.1;11945
7128;220;0.1;11946
7129;75;0.1;11947
7130;150;0.1;11951
7131;75;0.1;11952
7132;225;0.1;11954
7133;180;0.1;11955
7134;180;0.1;11957
7135;75;0.1;11959
7136;90;0.1;11961
7137;180;0.1;11963
7138;195;0.1;11965
7139;270;0.1;11966
7140;150;0.1;11967
7141;150;0.1;11968
7142;75;0.1;11969
7143;270;0.1;11970
7144;270;0.1;11971
7145;150;0.1;11973
7146;195;0.1;11975
7147;65;0.1;11976
7148;75;0.1;11978
7149;110;0.1;11980
7150;130;0.1;11981
7151;75;0.1;11982
7152;65;0.1;11983
7153;150;0.1;11986
7154;150;0.1;11987
7155;180;0.1;11990
7156;65;0.1;11991
7157;65;0.1;11993
7158;75;0.1;11994
7159;250;0.1;11997
7160;65;0.1;11998
7161;110;0.1;12000
7162;330;0.1;12001
7163;130;0.1;12003
7164;150;0.1;12004
7165;75;0.1;12006
7166;150;0.1;12007
7167;270;0.1;12008
7168;150;0.1;12011
7169;540;0.1;12012
7170;360;0.1;12013
7171;110;0.1;12014
7172;110;0.1;12015
7173;75;0.1;12017
7174;250;0.1;12018
7175;250;0.1;12020
7176;90;0.1;12022
7177;180;0.1;12025
7178;65;0.1;12027
7179;110;0.1;12028
7180;270;0.1;12029
7181;195;0.1;12030
7182;65;0.1;12035
7183;150;0.1;12038
7184;130;0.1;12039
7185;195;0.1;12040
7186;90;0.1;12041
7187;250;0.1;12042
7188;500;0.1;12043
7189;75;0.1;12044
7190;220;0.1;12045
7191;150;0.1;12046
7192;65;0.1;12047
7193;110;0.1;12048
7194;75;0.1;12050
7195;330;0.1;12051
7196;110;0.1;12052
7197;270;0.1;12053
7198;130;0.1;12055
7199;65;0.1;12056
7200;90;0.1;12057
7201;150;0.1;12058
7202;150;0.1;12062
7203;180;0.1;12064
7204;75;0.1;12065
7205;65;0.1;12066
7206;180;0.1;12068
7207;225;0.1;12069
7208;130;0.1;12070
7209;750;0.1;12071
7210;65;0.1;12072
7211;150;0.1;12073
7212;225;0.1;12074
7213;270;0.1;12075
7214;110;0.1;12076
7215;150;0.1;12078
7216;330;0.1;12079
7217;150;0.1;12080
7218;90;0.1;12085
7219;270;0.1;12086
7220;90;0.1;12087
7221;500;0.1;12088
7222;65;0.1;12092
7223;130;0.1;12093
7224;360;0.1;12094
7225;150;0.1;12095
7226;225;0.1;12096
7227;330;0.1;12099
7228;150;0.1;12101
7229;110;0.1;12102
7230;75;0.1;12105
7231;150;0.1;12107
7232;270;0.1;12108
7233;90;0.1;12112
7234;225;0.1;12113
7235;195;0.1;12114
7236;270;0.1;12117
7237;330;0.1;12118
7238;110;0.1;12120
7239;150;0.1;12121
7240;270;0.1;12123
7241;65;0.1;12124
7242;90;0.1;12125
7243;75;0.1;12126
7244;150;0.1;12128
7245;225;0.1;12129
7246;195;0.1;12130
7247;65;0.1;12131
7248;110;0.1;12132
7249;180;0.1;12136
7250;75;0.1;12137
7251;500;0.1;12138
7252;250;0.1;12139
7253;180;0.1;12140
7254;225;0.1;12142
7255;75;0.1;12143
7256;90;0.1;12144
7257;180;0.1;12145
7258;360;0.1;12146
7259;225;0.1;12148
7260;65;0.1;12150
7261;150;0.1;12151
7262;250;0.1;12155
7263;220;0.1;12156
7264;180;0.1;12158
7265;180;0.1;12159
7266;500;0.1;12160
7267;250;0.1;12161
7268;330;0.1;12162
7269;75;0.1;12164
7270;90;0.1;12166
7271;110;0.1;12167
7272;180;0.1;12168
7273;75;0.1;12170
7274;225;0.1;12171
7275;110;0.1;12172
7276;150;0.1;12175
7277;65;0.1;12177
7278;180;0.1;12181
7279;75;0.1;12182
7280;90;0.1;12185
7281;500;0.1;12188
7282;150;0.1;12189
7283;75;0.1;12190
7284;750;0.1;12192
7285;150;0.1;12193
7286;75;0.1;12194
7287;150;0.1;12195
7288;180;0.1;12196
7289;75;0.1;12198
7290;75;0.1;12201
7291;150;0.1;12204
7292;75;0.1;12205
7293;330;0.1;12206
7294;180;0.1;12207
7295;220;0.1;12208
7296;75;0.1;12210
7297;75;0.1;12213
7298;195;0.1;12218
7299;150;0.1;12221
7300;330;0.1;12222
7301;360;0.1;12223
7302;150;0.1;12224
7303;75;0.1;12226
7304;150;0.1;12227
7305;75;0.1;12229
7306;150;0.1;12230
7307;150;0.1;12231
7308;90;0.1;12232
7309;330;0.1;12234
7310;65;0.1;12235
7311;150;0.1;12236
7312;225;0.1;12237
7313;150;0.1;12238
7314;90;0.1;12240
7315;110;0.1;12242
7316;150;0.1;12243
7317;220;0.1;12244
7318;500;0.1;12245
7319;220;0.1;12247
7320;225;0.1;12248
7321;110;0.1;12249
7322;330;0.1;12250
7323;110;0.1;12251
7324;90;0.1;12253
7325;65;0.1;12255
7326;90;0.1;12257
7327;75;0.1;12258
7328;750;0.1;12260
7329;150;0.1;12265
7330;150;0.1;12266
7331;750;0.1;12271
7332;180;0.1;12273
7333;180;0.1;12278
7334;360;0.1;12279
7335;225;0.1;12280
7336;130;0.1;12281
7337;195;0.1;12282
7338;270;0.1;12283
7339;360;0.1;12284
7340;195;0.1;12286
7341;75;0.1;12287
7342;90;0.1;12289
7343;220;0.1;12290
7344;180;0.1;12293
7345;180;0.1;12295
7346;180;0.1;12297
7347;330;0.1;12298
7348;180;0.1;12299
7349;110;0.1;12300
7350;75;0.1;12304
7351;220;0.1;12305
7352;180;0.1;12306
7353;110;0.1;12307
7354;180;0.1;12308
7355;220;0.1;12309
7356;250;0.1;12311
7357;150;0.1;12318
7358;130;0.1;12319
7359;150;0.1;12324
7360;220;0.1;12325
7361;330;0.1;12327
7362;180;0.1;12333
7363;90;0.1;12336
7364;180;0.1;12338
7365;75;0.1;12341
7366;150;0.1;12343
7367;110;0.1;12345
7368;250;0.1;12347
7369;150;0.1;12348
7370;250;0.1;12349
7371;150;0.1;12350
7372;110;0.1;12351
7373;225;0.1;12352
7374;75;0.1;12353
7375;180;0.1;12354
7376;180;0.1;12356
7377;65;0.1;12357
7378;150;0.1;12361
7379;75;0.1;12364
7380;75;0.1;12365
7381;330;0.1;12366
7382;500;0.1;12367
7383;65;0.1;12368
7384;130;0.1;12369
7385;130;0.1;12370
7386;110;0.1;12372
7387;270;0.1;12373
7388;65;0.1;12374
7389;150;0.1;12377
7390;225;0.1;12380
7391;225;0.1;12382
7392;75;0.1;12383
7393;500;0.1;12384
7394;75;0.1;12385
7395;110;0.1;12386
7396;180;0.1;12389
7397;270;0.1;12390
7398;225;0.1;12392
7399;110;0.1;12396
7400;110;0.1;12397
7401;195;0.1;12399
7402;150;0.1;12401
7403;360;0.1;12402
7404;180;0.1;12405
7405;330;0.1;12406
7406;180;0.1;12407
7407;360;0.1;12408
7408;750;0.1;12409
7409;250;0.1;12410
7410;130;0.1;12411
7411;65;0.1;12412
7412;180;0.1;12414
7413;65;0.1;12419
7414;270;0.1;12420
7415;75;0.1;12424
7416;180;0.1;12426
7417;270;0.1;12427
7418;150;0.1;12429
7419;180;0.1;12430
7420;250;0.1;12431
7421;130;0.1;12434
7422;150;0.1;12435
7423;75;0.1;12436
7424;65;0.1;12437
7425;75;0.1;12438
7426;250;0.1;12439
7427;150;0.1;12442
7428;110;0.1;12446
7429;90;0.1;12447
7430;110;0.1;12448
7431;180;0.1;12450
7432;250;0.1;12451
7433;500;0.1;12453
7434;220;0.1;12455
7435;150;0.1;12456
7436;270;0.1;12457
7437;180;0.1;12458
7438;150;0.1;12461
7439;270;0.1;12462
7440;90;0.1;12465
7441;330;0.1;12466
7442;180;0.1;12467
7443;750;0.1;12468
7444;225;0.1;12473
7445;90;0.1;12475
7446;150;0.1;12479
7447;225;0.1;12480
7448;150;0.1;12481
7449;110;0.1;12482
7450;195;0.1;12484
7451;270;0.1;12485
7452;110;0.1;12487
7453;130;0.1;12488
7454;225;0.1;12489
7455;180;0.1;12490
7456;90;0.1;12491
7457;225;0.1;12492
7458;65;0.1;12493
7459;130;0.1;12495
7460;90;0.1;12496
7461;195;0.1;12497
7462;75;0.1;12498
7463;130;0.1;12500
7464;220;0.1;12502
7465;540;0.1;12503
7466;90;0.1;12504
7467;90;0.1;12505
7468;270;0.1;12506
7469;270;0.1;12507
7470;330;0.1;12509
7471;360;0.1;12510
7472;250;0.1;12511
7473;225;0.1;12512
7474;75;0.1;12513
7475;270;0.1;12514
7476;330;0.1;12515
7477;750;0.1;12519
7478;250;0.1;12520
7479;130;0.1;12521
7480;130;0.1;12522
7481;150;0.1;12523
7482;110;0.1;12526
7483;540;0.1;12528
7484;150;0.1;12530
7485;65;0.1;12531
7486;110;0.1;12535
7487;75;0.1;12537
7488;75;0.1;12540
7489;130;0.1;12541
7490;220;0.1;12542
7491;270;0.1;12543
7492;110;0.1;12544
7493;750;0.1;12545
7494;225;0.1;12546
7495;225;0.1;12547
7496;75;0.1;12550
7497;90;0.1;12551
7498;75;0.1;12554
7499;225;0.1;12555
7500;330;0.1;12557
7501;250;0.1;12559
7502;75;0.1;12560
7503;65;0.1;12561
7504;270;0.1;12564
7505;65;0.1;12565
7506;225;0.1;12569
7507;90;0.1;12570
7508;750;0.1;12573
7509;750;0.1;12575
7510;130;0.1;12576
7511;110;0.1;12577
7512;150;0.1;12578
7513;180;0.1;12580
7514;195;0.1;12581
7515;250;0.1;12582
7516;75;0.1;12585
7517;75;0.1;12587
7518;360;0.1;12588
7519;90;0.1;12589
7520;75;0.1;12590
7521;330;0.1;12592
7522;90;0.1;12597
7523;75;0.1;12598
7524;150;0.1;12604
7525;90;0.1;12606
7526;130;0.1;12607
7527;75;0.1;12608
7528;225;0.1;12610
7529;75;0.1;12611
7530;195;0.1;12612
7531;540;0.1;12614
7532;150;0.1;12616
7533;150;0.1;12617
7534;220;0.1;12618
7535;150;0.1;12621
7536;110;0.1;12624
7537;330;0.1;12625
7538;270;0.1;12628
7539;110;0.1;12629
7540;150;0.1;12632
7541;75;0.1;12633
7542;225;0.1;12634
7543;180;0.1;12635
7544;75;0.1;12638
7545;195;0.1;12640
7546;270;0.1;12642
7547;250;0.1;12645
7548;225;0.1;12646
7549;225;0.1;12647
7550;110;0.1;12648
7551;90;0.1;12649
7552;250;0.1;12650
7553;75;0.1;12652
7554;225;0.1;12656
7555;90;0.1;12658
7556;180;0.1;12659
7557;180;0.1;12661
7558;220;0.1;12663
7559;90;0.1;12664
7560;180;0.1;12665
7561;150;0.1;12666
7562;270;0.1;12669
7563;250;0.1;12670
7564;180;0.1;12671
7565;180;0.1;12674
7566;150;0.1;12675
7567;220;0.1;12676
7568;500;0.1;12677
7569;540;0.1;12679
7570;65;0.1;12680
7571;180;0.1;12681
7572;130;0.1;12683
7573;75;0.1;12684
7574;270;0.1;12686
7575;110;0.1;12687
7576;75;0.1;12688
7577;180;0.1;12690
7578;75;0.1;12691
7579;195;0.1;12692
7580;75;0.1;12694
7581;75;0.1;12698
7582;250;0.1;12699
7583;500;0.1;12700
7584;75;0.1;12701
7585;150;0.1;12702
7586;330;0.1;12703
7587;360;0.1;12704
7588;180;0.1;12706
7589;75;0.1;12707
7590;110;0.1;12709
7591;130;0.1;12710
7592;150;0.1;12711
